@RELATION adaboost_evaluation

@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE classifier__algorithm {SAMME, SAMME.R}
@ATTRIBUTE classifier__base_estimator__max_depth NUMERIC
@ATTRIBUTE classifier__learning_rate NUMERIC
@ATTRIBUTE classifier__n_estimators NUMERIC
@ATTRIBUTE imputation__strategy {median, mean, most_frequent}
@ATTRIBUTE task_id NUMERIC

@DATA
0.8896,SAMME.R,2.0,0.674091722138049,240.0,median,11
0.7312000000000001,SAMME.R,8.0,0.2498235055249522,153.0,mean,11
0.8512000000000001,SAMME,3.0,0.15687484297703352,311.0,mean,11
0.76,SAMME.R,10.0,0.6971549235956302,234.0,median,11
0.7376,SAMME,9.0,0.31581032846394225,265.0,mean,11
0.8736,SAMME.R,4.0,0.07521638465839597,465.0,most_frequent,11
0.7312000000000001,SAMME.R,8.0,0.14039432141568134,290.0,mean,11
0.8640000000000001,SAMME,1.0,0.02468149788088281,343.0,median,11
0.8192,SAMME.R,4.0,0.017725380859664956,304.0,mean,11
0.8495999999999999,SAMME,3.0,0.08316219656876073,346.0,most_frequent,11
0.8512000000000001,SAMME.R,4.0,0.037233696954291975,417.0,median,11
0.8464,SAMME.R,3.0,0.8163626548609892,102.0,median,11
0.848,SAMME.R,3.0,0.13381440469906872,464.0,median,11
0.856,SAMME,2.0,0.018149537245968364,401.0,median,11
0.8736,SAMME,2.0,0.07002078652264765,283.0,median,11
0.7456,SAMME,1.0,0.21205239631332573,492.0,most_frequent,11
0.8608,SAMME,1.0,0.016906821073827894,463.0,mean,11
0.8768,SAMME.R,2.0,0.051321823720969696,478.0,most_frequent,11
0.7759999999999999,SAMME.R,10.0,0.049729163201174834,61.0,median,11
0.8304,SAMME.R,4.0,0.03268263247340353,97.0,most_frequent,11
0.8271999999999999,SAMME,5.0,0.05161744230640486,257.0,most_frequent,11
0.8512000000000001,SAMME,3.0,0.09370197242460146,180.0,mean,11
0.8528,SAMME,4.0,0.4458388456603717,464.0,median,11
0.8528,SAMME.R,4.0,0.2088717631524618,397.0,mean,11
0.8528,SAMME,3.0,0.03239666659233413,419.0,mean,11
0.8640000000000001,SAMME,1.0,0.02122916745345419,459.0,most_frequent,11
0.8464,SAMME.R,3.0,0.014771967629204569,100.0,mean,11
0.8896,SAMME,2.0,0.2420856654676239,151.0,median,11
0.8640000000000001,SAMME,4.0,0.058473965880112,179.0,mean,11
0.7264,SAMME.R,8.0,1.1673265356181346,299.0,most_frequent,11
0.76,SAMME,8.0,0.23397331482864106,447.0,most_frequent,11
0.7536,SAMME.R,10.0,0.5495594425688832,352.0,median,11
0.7615999999999999,SAMME.R,6.0,0.25407920688399505,70.0,most_frequent,11
0.8576,SAMME,4.0,0.05575102198908624,65.0,most_frequent,11
0.7712,SAMME,10.0,0.16099397782578762,97.0,median,11
0.8543999999999999,SAMME.R,3.0,1.007121859959909,130.0,mean,11
0.872,SAMME,2.0,0.0723004171744327,210.0,median,11
0.8416,SAMME.R,3.0,0.07288840729827996,301.0,most_frequent,11
0.8384,SAMME,5.0,0.12153719472768122,170.0,mean,11
0.7759999999999999,SAMME,10.0,0.024479373617257612,74.0,most_frequent,11
0.7615000000000001,SAMME.R,10.0,0.01654880135879987,405.0,most_frequent,12
0.9605,SAMME,8.0,0.010497743726953295,147.0,mean,12
0.7715000000000001,SAMME.R,10.0,0.05489314328199004,498.0,median,12
0.975,SAMME,7.0,0.5143726173311952,286.0,mean,12
0.645,SAMME,1.0,0.19025011358240743,343.0,median,12
0.9584999999999999,SAMME.R,7.0,0.06037287226720418,441.0,median,12
0.97,SAMME.R,8.0,1.2937628587437222,129.0,most_frequent,12
0.953,SAMME.R,10.0,0.15530657620458785,69.0,median,12
0.9615,SAMME,3.0,1.3312081332044605,124.0,mean,12
0.9555,SAMME.R,10.0,0.08543164476486606,262.0,median,12
0.9620000000000001,SAMME.R,6.0,0.17105700677578997,414.0,most_frequent,12
0.924,SAMME,2.0,0.08950649032097824,145.0,mean,12
0.9675,SAMME,5.0,0.08694135756314594,125.0,most_frequent,12
0.963,SAMME,4.0,0.03312633250470472,315.0,most_frequent,12
0.9725,SAMME,5.0,1.4176219059161657,159.0,mean,12
0.677,SAMME.R,1.0,0.019456951723704735,244.0,most_frequent,12
0.9775,SAMME.R,6.0,0.6194791188487068,343.0,median,12
0.9655,SAMME.R,6.0,0.19387227336809656,189.0,most_frequent,12
0.9434999999999999,SAMME.R,8.0,0.019760006125180286,491.0,most_frequent,12
0.8540000000000001,SAMME,1.0,0.33560177073943503,297.0,mean,12
0.9315000000000001,SAMME,2.0,0.8383389717121376,161.0,most_frequent,12
0.9279999999999999,SAMME,2.0,0.19887805886134538,86.0,mean,12
0.9740000000000001,SAMME,6.0,1.8904372171917379,337.0,median,12
0.9790000000000001,SAMME,9.0,1.2121161451356182,493.0,mean,12
0.8065000000000001,SAMME.R,2.0,0.017118628637746616,269.0,mean,12
0.955,SAMME.R,6.0,0.10378644797586489,111.0,mean,12
0.9440000000000001,SAMME.R,4.0,0.01641087991072748,117.0,median,12
0.971,SAMME,7.0,0.05248864414926275,279.0,mean,12
0.9715,SAMME,8.0,0.07513267630741284,413.0,median,12
0.977,SAMME,10.0,0.40512751782867173,292.0,mean,12
0.9490000000000001,SAMME.R,8.0,0.023777175205422094,241.0,median,12
0.943,SAMME.R,5.0,0.02006384597915402,223.0,median,12
0.9754999999999999,SAMME,8.0,1.7813166717194315,335.0,median,12
0.9740000000000001,SAMME,7.0,0.21937386670494718,402.0,median,12
0.963,SAMME.R,6.0,1.0116309731876976,391.0,mean,12
0.9765,SAMME,6.0,0.5989185239578865,401.0,median,12
0.9640000000000001,SAMME.R,7.0,0.1599534125090045,448.0,most_frequent,12
0.9325,SAMME,2.0,0.14330878303833866,205.0,mean,12
0.9295,SAMME.R,7.0,0.028143985824928257,64.0,mean,12
0.9640000000000001,SAMME,4.0,0.061250537646783836,89.0,median,12
0.9540000000000001,SAMME,10.0,0.02100582092377218,71.0,mean,12
0.961,SAMME,10.0,0.04596970069979861,500.0,most_frequent,12
0.9575,SAMME,9.0,0.01467478980325837,109.0,median,12
0.9265000000000001,SAMME,2.0,0.11769502381484918,212.0,median,12
0.9615,SAMME,10.0,0.016906275462661265,373.0,median,12
0.9540000000000001,SAMME.R,4.0,0.1721356853653559,361.0,most_frequent,12
0.968,SAMME,5.0,0.02804646136156532,171.0,most_frequent,12
0.9690000000000001,SAMME,4.0,0.7634061014986451,104.0,mean,12
0.9515,SAMME.R,10.0,0.07898407044539323,201.0,most_frequent,12
0.943,SAMME.R,4.0,0.029994725515743684,117.0,most_frequent,12
0.9575,SAMME,10.0,0.014308808007692023,170.0,median,12
0.9584999999999999,SAMME.R,3.0,0.5551232565933093,396.0,most_frequent,12
0.9725,SAMME,5.0,0.5232496899542268,177.0,median,12
0.9634999999999999,SAMME,4.0,0.12445842650946155,473.0,mean,12
0.7070000000000001,SAMME.R,1.0,0.19187778978421027,208.0,most_frequent,12
0.9670000000000001,SAMME,3.0,0.9658853638023527,468.0,median,12
0.9575,SAMME.R,9.0,0.1269949445822465,279.0,median,12
0.9540000000000001,SAMME.R,4.0,0.4675356712622054,94.0,mean,12
0.972,SAMME,6.0,0.02933570433275569,419.0,mean,12
0.9715,SAMME,7.0,0.2314298871770466,172.0,most_frequent,12
0.9545,SAMME.R,6.0,0.1385040311835592,194.0,median,12
0.9425,SAMME.R,6.0,0.01542874951345843,119.0,most_frequent,12
0.9505,SAMME.R,7.0,0.03481910254179518,258.0,median,12
0.9520000000000001,SAMME.R,6.0,0.06933087258768432,440.0,mean,12
0.977,SAMME,8.0,0.41856163436880306,357.0,mean,12
0.9584999999999999,SAMME.R,6.0,0.12857597046429262,214.0,most_frequent,12
0.9640000000000001,SAMME.R,6.0,0.16900182503056493,233.0,most_frequent,12
0.953,SAMME.R,4.0,0.15280780499415625,214.0,median,12
0.8475,SAMME,1.0,0.817080605548068,418.0,most_frequent,12
0.971,SAMME,9.0,0.04345820229537228,327.0,mean,12
0.9695,SAMME,4.0,0.35240547728979277,95.0,mean,12
0.9734999999999999,SAMME,7.0,0.23913853788383144,409.0,mean,12
0.97,SAMME,6.0,0.04597607364821526,318.0,median,12
0.9704999999999999,SAMME,9.0,0.04971238627417554,275.0,most_frequent,12
0.93,SAMME,2.0,0.11434290935690605,420.0,mean,12
0.9640000000000001,SAMME,10.0,0.0150258939180438,143.0,mean,12
0.797,SAMME.R,2.0,0.016394563940428045,375.0,mean,12
0.9625,SAMME.R,5.0,0.9380847315617296,220.0,median,12
0.9605,SAMME,9.0,0.018346540102516778,102.0,median,12
0.968,SAMME,4.0,0.981108333434248,131.0,most_frequent,12
0.9620000000000001,SAMME.R,5.0,1.2797264646775988,252.0,mean,12
0.956,SAMME.R,9.0,0.10071849050313507,105.0,most_frequent,12
0.9715,SAMME.R,10.0,1.6131000750719386,81.0,mean,12
0.9285,SAMME,2.0,0.21715117510616805,162.0,mean,12
0.973,SAMME,9.0,0.07389914772261597,95.0,mean,12
0.9515,SAMME.R,6.0,0.03479531639310619,198.0,median,12
0.9455,SAMME.R,9.0,0.026288719518263896,378.0,mean,12
0.92,SAMME.R,3.0,0.03868693800954139,62.0,mean,12
0.97,SAMME,6.0,1.1608139198740501,60.0,mean,12
0.978,SAMME,10.0,1.4396765675565537,410.0,most_frequent,12
0.924,SAMME.R,5.0,1.0756626544177978,72.0,most_frequent,12
0.97,SAMME,6.0,0.9702367971874025,68.0,mean,12
0.975,SAMME,5.0,1.8949848873941175,353.0,most_frequent,12
0.924,SAMME,4.0,0.016376711874380043,52.0,mean,12
0.9179999999999999,SAMME,2.0,0.04879962356343516,189.0,median,12
0.9109999999999999,SAMME.R,3.0,0.030466202834454472,158.0,median,12
0.95,SAMME.R,8.0,0.033086949994126,388.0,mean,12
0.8365,SAMME,1.0,0.28738205842883896,196.0,most_frequent,12
0.914,SAMME,2.0,0.023901235368869195,331.0,median,12
0.968,SAMME,6.0,0.018510336452303537,353.0,most_frequent,12
0.9775,SAMME,9.0,0.38423262322142115,401.0,most_frequent,12
0.9505,SAMME.R,8.0,0.03587669206223734,328.0,mean,12
0.9754999999999999,SAMME,9.0,1.5858166791181756,188.0,mean,12
0.775,SAMME,2.0,0.012988813805296708,60.0,mean,12
0.9,SAMME.R,1.0,1.8331980970851252,381.0,median,12
0.948,SAMME.R,10.0,0.05574385838087758,247.0,most_frequent,12
0.8365,SAMME.R,2.0,1.2788074914426035,276.0,mean,12
0.9690000000000001,SAMME,6.0,0.019917471909811094,386.0,most_frequent,12
0.955,SAMME,10.0,0.018538430634323946,107.0,most_frequent,12
0.9684999999999999,SAMME,4.0,0.4354465692471013,212.0,most_frequent,12
0.838,SAMME.R,2.0,0.04068383400250733,494.0,most_frequent,12
0.963,SAMME,5.0,0.038884797485776876,74.0,most_frequent,12
0.9235,SAMME.R,3.0,0.0678837339320151,477.0,mean,12
0.9765,SAMME,8.0,0.5833565725677029,237.0,most_frequent,12
0.9520000000000001,SAMME,10.0,0.012223175410007864,128.0,most_frequent,12
0.9690000000000001,SAMME,4.0,0.7557017512069238,122.0,most_frequent,12
0.8059999999999999,SAMME.R,2.0,0.03524925669316261,244.0,median,12
0.6465000000000001,SAMME.R,1.0,0.06675580407398315,110.0,mean,12
0.927,SAMME.R,2.0,1.8681047510473903,250.0,most_frequent,12
0.6315,SAMME.R,1.0,0.0737700868930128,322.0,median,12
0.8905,SAMME.R,3.0,0.019862298126653605,406.0,median,12
0.8454999999999999,SAMME,1.0,0.29717056532706443,166.0,most_frequent,12
0.943,SAMME.R,4.0,0.07196068536339242,223.0,most_frequent,12
0.9784999999999999,SAMME,10.0,1.0010709831386406,305.0,most_frequent,12
0.943,SAMME.R,4.0,0.017407125986929173,382.0,median,12
0.9690000000000001,SAMME.R,10.0,0.5011950154017893,113.0,most_frequent,12
0.9745,SAMME.R,8.0,1.3317701696873874,213.0,median,12
0.807,SAMME,1.0,1.8810644623381148,351.0,most_frequent,12
0.9640000000000001,SAMME,4.0,0.26594992653212324,480.0,most_frequent,12
0.9690000000000001,SAMME,8.0,0.1319455161509838,150.0,most_frequent,12
0.9475,SAMME.R,4.0,0.2707604478870504,61.0,median,12
0.9715,SAMME.R,5.0,0.502589335790525,451.0,median,12
0.9784999999999999,SAMME,9.0,1.256457539174138,275.0,median,12
0.9315000000000001,SAMME.R,3.0,0.09887940233826466,490.0,mean,12
0.9415,SAMME.R,10.0,0.03326845721075616,482.0,mean,12
0.963,SAMME,5.0,0.04931062570718087,104.0,most_frequent,12
0.9690000000000001,SAMME.R,9.0,0.3926292859597326,264.0,mean,12
0.9465,SAMME.R,7.0,0.013878309785228832,466.0,most_frequent,12
0.9490000000000001,SAMME.R,6.0,0.03472431386793221,132.0,most_frequent,12
0.9605,SAMME.R,3.0,0.46527980814986675,399.0,most_frequent,12
0.978,SAMME,4.0,1.2790965600368989,260.0,most_frequent,12
0.9159999999999999,SAMME,2.0,0.030060957502690465,463.0,most_frequent,12
0.9725,SAMME,8.0,0.09606172707376556,143.0,most_frequent,12
0.9465,SAMME.R,4.0,1.4987743573441423,149.0,most_frequent,12
0.9345,SAMME.R,10.0,0.014964090819664022,160.0,median,12
0.9135,SAMME.R,3.0,0.010824918883585303,408.0,mean,12
0.9420000000000001,SAMME.R,6.0,0.03879755016310375,224.0,median,12
0.971,SAMME,6.0,0.06773468324668054,126.0,most_frequent,12
0.6555,SAMME.R,1.0,0.2489401534062938,78.0,most_frequent,12
0.9235,SAMME,2.0,0.3916293195194808,225.0,mean,12
0.9690000000000001,SAMME,8.0,0.02030729744968784,404.0,most_frequent,12
0.973,SAMME.R,5.0,0.6029086101806331,496.0,mean,12
0.9754999999999999,SAMME.R,9.0,0.4822285292194946,284.0,mean,12
0.975,SAMME,6.0,1.0193426527699532,279.0,most_frequent,12
0.9595,SAMME.R,8.0,0.23649157044118585,495.0,mean,12
0.634,SAMME,1.0,0.026996425459388455,480.0,median,12
0.9540000000000001,SAMME.R,5.0,0.0823340830672787,299.0,mean,12
0.978,SAMME.R,10.0,0.8085437849084398,421.0,mean,12
0.973,SAMME.R,7.0,1.3004937409010622,434.0,mean,12
0.899,SAMME.R,3.0,0.07508958953865083,245.0,median,12
0.963,SAMME,4.0,0.1941825550971738,430.0,median,12
0.9545,SAMME.R,4.0,0.32225663380953196,461.0,most_frequent,12
0.973,SAMME,7.0,0.18800191487386736,213.0,mean,12
0.958,SAMME.R,10.0,0.10378412631633757,294.0,median,12
0.9690000000000001,SAMME,9.0,0.019960802958169294,355.0,median,12
0.9715,SAMME,10.0,0.365700949236858,494.0,median,12
0.9625,SAMME,4.0,0.06780281506135503,122.0,mean,12
0.9545,SAMME,4.0,0.03801267390432233,63.0,median,12
0.743,SAMME.R,1.0,0.010633493656635901,206.0,median,12
0.9725,SAMME.R,5.0,0.5258418321179308,393.0,most_frequent,12
0.9534999999999999,SAMME.R,5.0,0.1014301560564764,149.0,most_frequent,12
0.973,SAMME,8.0,0.04742269092172651,455.0,mean,12
0.9445,SAMME.R,6.0,0.02280706329694062,283.0,most_frequent,12
0.975,SAMME.R,6.0,0.5756262021381652,437.0,median,12
0.9634999999999999,SAMME.R,8.0,0.11595644237012166,396.0,mean,12
0.9475,SAMME,3.0,0.5308776548735239,127.0,most_frequent,12
0.9495,SAMME.R,4.0,0.02583127134853843,177.0,most_frequent,12
0.9675,SAMME,5.0,0.021423343528939105,326.0,median,12
0.9484999999999999,SAMME.R,4.0,0.01057386809149055,448.0,median,12
0.9784999999999999,SAMME,8.0,0.7261494075085602,316.0,median,12
0.9734999999999999,SAMME,8.0,0.16090564232407178,354.0,median,12
0.8155,SAMME.R,1.0,0.2696947874614465,295.0,median,12
0.9475,SAMME.R,7.0,0.025032554742835045,101.0,mean,12
0.775,SAMME,1.0,0.19049444895024342,114.0,mean,12
0.9590000000000001,SAMME.R,8.0,0.10360785903824671,463.0,median,12
0.9505,SAMME.R,7.0,0.054859228837033126,87.0,median,12
0.9135,SAMME,2.0,1.0627357929190382,242.0,mean,12
0.9075,SAMME.R,3.0,0.018071663330947688,404.0,most_frequent,12
0.9305,SAMME.R,10.0,0.05993805794782937,284.0,median,12
0.9534999999999999,SAMME.R,5.0,0.012512616213643748,98.0,mean,12
0.9725,SAMME,6.0,0.05832775821002559,373.0,median,12
0.9745,SAMME.R,8.0,0.5562132653874924,308.0,mean,12
0.9745,SAMME,6.0,0.512754524386106,295.0,mean,12
0.941,SAMME.R,4.0,0.06164389909009475,231.0,median,12
0.9035,SAMME,2.0,0.011021987016486474,490.0,median,12
0.9634999999999999,SAMME,4.0,0.2694293946938838,140.0,median,12
0.961,SAMME.R,7.0,0.2586028383613337,85.0,median,12
0.9605,SAMME,10.0,0.16967404230907673,406.0,mean,12
0.9745,SAMME.R,7.0,0.9903628756482934,369.0,most_frequent,12
0.9734999999999999,SAMME.R,9.0,0.6642661931468183,115.0,most_frequent,12
0.7909999999999999,SAMME,1.0,0.09384967433976658,322.0,median,12
0.9145,SAMME.R,3.0,1.3301780687754616,138.0,mean,12
0.9540000000000001,SAMME.R,5.0,0.19049297846004073,74.0,median,12
0.971,SAMME,8.0,0.13562273123086685,67.0,mean,12
0.675,SAMME,1.0,0.03345647951821528,445.0,mean,12
0.9590000000000001,SAMME.R,5.0,0.03926323871936919,113.0,most_frequent,12
0.6965,SAMME.R,2.0,1.2691673898006681,134.0,median,12
0.79,SAMME,1.0,0.14783805692369947,185.0,mean,12
0.96,SAMME,6.0,0.01231634262738551,171.0,median,12
0.9295,SAMME.R,3.0,0.018372015974750588,118.0,median,12
0.9704999999999999,SAMME,7.0,0.02330817520279373,357.0,median,12
0.972,SAMME,6.0,0.19685372117883668,436.0,mean,12
0.9584999999999999,SAMME.R,6.0,0.12590829776714194,164.0,median,12
0.9615,SAMME.R,6.0,1.0233919538571996,222.0,most_frequent,12
0.9425,SAMME.R,7.0,0.03141309470147496,266.0,mean,12
0.5575,SAMME,1.0,0.05807536231453085,73.0,mean,12
0.9734999999999999,SAMME.R,8.0,0.4319660574843602,354.0,most_frequent,12
0.8195,SAMME.R,2.0,0.029492243107627002,302.0,most_frequent,12
0.9075,SAMME.R,3.0,1.3978358086661622,109.0,mean,12
0.9540000000000001,SAMME,3.0,0.026122135555240348,236.0,median,12
0.963,SAMME,5.0,0.019715593393690764,309.0,median,12
0.953,SAMME.R,7.0,0.07516889140692176,211.0,median,12
0.9395,SAMME.R,5.0,0.019131932280944352,251.0,most_frequent,12
0.813,SAMME.R,2.0,0.02321008172127065,264.0,median,12
0.9665,SAMME.R,5.0,1.3738468363696552,387.0,median,12
0.972,SAMME,5.0,0.1817265934819424,193.0,most_frequent,12
0.9570000000000001,SAMME,3.0,0.04020705725929535,393.0,median,12
0.9655,SAMME.R,7.0,0.0894841591295582,410.0,most_frequent,12
0.823,SAMME.R,2.0,0.08121236090355662,162.0,median,12
0.9515,SAMME.R,6.0,0.05123971646736059,464.0,median,12
0.898,SAMME.R,2.0,1.4664059899573085,261.0,most_frequent,12
0.92,SAMME,2.0,0.4184201924923786,187.0,most_frequent,12
0.9754999999999999,SAMME,5.0,0.7796185161108767,357.0,mean,12
0.976,SAMME,9.0,1.3886316154328286,116.0,most_frequent,12
0.9615,SAMME.R,7.0,0.1562446283260321,288.0,mean,12
0.9185,SAMME.R,3.0,0.06620053340548081,486.0,mean,12
0.975,SAMME,6.0,0.3784671585581221,166.0,most_frequent,12
0.9490000000000001,SAMME,3.0,0.13287772602293244,307.0,most_frequent,12
0.9545,SAMME,3.0,0.03640670313783406,250.0,mean,12
0.965,SAMME,4.0,0.05212140861224526,223.0,most_frequent,12
0.973,SAMME,8.0,0.07650916353549488,247.0,median,12
0.9205,SAMME,3.0,0.016763344728670904,95.0,median,12
0.971,SAMME,6.0,0.022037960195652434,411.0,mean,12
0.9534999999999999,SAMME,10.0,0.01462964038431243,390.0,mean,12
0.948,SAMME,6.0,0.010935146858464438,87.0,median,12
0.8615,SAMME,1.0,0.32076275364642365,454.0,mean,12
0.9620000000000001,SAMME,10.0,0.11373734303401262,211.0,most_frequent,12
0.9415,SAMME.R,5.0,0.013155628899115241,54.0,most_frequent,12
0.945,SAMME.R,7.0,0.039266994002600586,324.0,median,12
0.9704999999999999,SAMME,6.0,0.02323158189438978,421.0,mean,12
0.97,SAMME,5.0,0.04562884492727404,457.0,mean,12
0.9790000000000001,SAMME.R,10.0,1.3783622688782076,194.0,most_frequent,12
0.9615,SAMME,10.0,0.066571754837655,285.0,median,12
0.975,SAMME.R,7.0,0.9567381578657881,486.0,most_frequent,12
0.9555,SAMME.R,4.0,0.17262648701680608,328.0,median,12
0.972,SAMME,6.0,0.040623775096188294,163.0,median,12
0.9595,SAMME.R,8.0,0.09964348533043679,167.0,median,12
0.9125,SAMME.R,2.0,0.5328833727183461,164.0,median,12
0.9734999999999999,SAMME,7.0,0.07782305002131494,392.0,mean,12
0.9665,SAMME.R,5.0,0.8635711717487834,214.0,mean,12
0.9490000000000001,SAMME,5.0,0.011483390796566609,91.0,most_frequent,12
0.9325,SAMME.R,9.0,0.01423373884893228,408.0,most_frequent,12
0.971,SAMME,5.0,0.1878359010367306,221.0,mean,12
0.977,SAMME,7.0,1.6923321792722243,461.0,most_frequent,12
0.965,SAMME,10.0,0.1604310563049169,91.0,median,12
0.644,SAMME.R,1.0,0.01622344025486723,454.0,median,12
0.9745,SAMME,9.0,0.20593310976039486,379.0,most_frequent,12
0.961,SAMME,4.0,0.028372512072446066,230.0,most_frequent,12
0.9470000000000001,SAMME.R,6.0,0.011800050540544614,315.0,mean,12
0.8170000000000001,SAMME.R,2.0,0.026067205883573964,480.0,median,12
0.9445,SAMME.R,8.0,0.04243236016968232,197.0,most_frequent,12
0.9305,SAMME.R,3.0,0.01830943312226337,152.0,mean,12
0.7605,SAMME,1.0,0.10520043240635919,215.0,most_frequent,12
0.9725,SAMME,6.0,0.13147195140165763,222.0,median,12
0.9670000000000001,SAMME,4.0,0.45194393648222536,272.0,most_frequent,12
0.9584999999999999,SAMME,5.0,0.03486158840297438,61.0,median,12
0.8265,SAMME,1.0,0.1765887854772218,321.0,mean,12
0.9325,SAMME.R,10.0,0.0182876716833682,254.0,mean,12
0.6725,SAMME.R,1.0,0.12808093474413845,298.0,median,12
0.972,SAMME,7.0,0.04603855598936837,219.0,most_frequent,12
0.9704999999999999,SAMME,5.0,0.9740807615325106,145.0,median,12
0.9490000000000001,SAMME,2.0,1.8242741266070857,484.0,most_frequent,12
0.977,SAMME,10.0,0.48410721738023416,239.0,mean,12
0.9754999999999999,SAMME.R,7.0,0.7573601871348054,353.0,mean,12
0.9475,SAMME,3.0,0.07446466060070499,58.0,mean,12
0.972,SAMME,6.0,0.23458709657021437,104.0,median,12
0.6185,SAMME.R,1.0,0.8652807951296013,85.0,mean,12
0.9590000000000001,SAMME.R,4.0,0.27527019526052915,157.0,most_frequent,12
0.6225,SAMME.R,1.0,0.04224817681738976,418.0,most_frequent,12
0.951,SAMME.R,10.0,0.035334169954683955,448.0,mean,12
0.977,SAMME.R,7.0,0.6856614577869724,456.0,median,12
0.9329999999999999,SAMME.R,2.0,0.6275586273977249,412.0,median,12
0.9765,SAMME.R,8.0,0.8712271797951923,248.0,most_frequent,12
0.955,SAMME.R,5.0,0.04016076103742893,176.0,mean,12
0.945,SAMME.R,8.0,0.03290200075256666,283.0,mean,12
0.941,SAMME.R,5.0,0.01052352022753672,120.0,mean,12
0.7415,SAMME.R,1.0,0.012404667206761621,70.0,median,12
0.945,SAMME.R,9.0,0.015134775575742287,264.0,most_frequent,12
0.9470000000000001,SAMME.R,4.0,0.015203948471480454,170.0,median,12
0.9359999999999999,SAMME.R,4.0,0.01855391464205209,480.0,mean,12
0.9425,SAMME.R,4.0,0.01283370759799785,220.0,median,12
0.9745,SAMME,5.0,0.4164321553209109,484.0,median,12
0.8745,SAMME.R,2.0,0.11272079657079746,486.0,median,12
0.9675,SAMME,9.0,0.015508777783262997,307.0,mean,12
0.9655,SAMME.R,4.0,0.6768361615665822,237.0,median,12
0.958,SAMME,10.0,0.010963621012005176,371.0,median,12
0.9715,SAMME,7.0,0.1089443123937035,393.0,most_frequent,12
0.9045000000000001,SAMME.R,3.0,0.03231443241717784,179.0,most_frequent,12
0.9675,SAMME,6.0,0.020296511878914642,257.0,mean,12
0.9740000000000001,SAMME,4.0,1.5594763361563317,337.0,mean,12
0.9695,SAMME,4.0,0.44869022389252594,231.0,mean,12
0.9655,SAMME,4.0,0.06384880379540828,354.0,most_frequent,12
0.9540000000000001,SAMME.R,4.0,0.09796225742644055,153.0,median,12
0.9620000000000001,SAMME.R,10.0,0.2744595364740784,301.0,most_frequent,12
0.9275,SAMME.R,3.0,0.021941507553676094,135.0,mean,12
0.9784999999999999,SAMME,10.0,1.6648259120596869,443.0,median,12
0.9645,SAMME,4.0,0.07965056258513181,91.0,mean,12
0.9615,SAMME,10.0,0.17622673226174146,464.0,most_frequent,12
0.9695,SAMME,5.0,0.07586522523233667,367.0,median,12
0.973,SAMME,8.0,0.050806626081009096,417.0,median,12
0.956,SAMME,3.0,0.07279119596884495,121.0,mean,12
0.919,SAMME.R,2.0,1.7489801289274265,232.0,most_frequent,12
0.932,SAMME.R,10.0,0.027479094247719132,98.0,mean,12
0.9565,SAMME.R,10.0,0.14385309578495784,333.0,mean,12
0.9715,SAMME,7.0,0.03410092384776125,405.0,median,12
0.9704999999999999,SAMME,4.0,1.3346066054941932,215.0,most_frequent,12
0.82,SAMME,1.0,0.21443225734849708,164.0,most_frequent,12
0.9795,SAMME,10.0,0.9816979283379104,471.0,mean,12
0.9420000000000001,SAMME.R,2.0,0.5171050051899558,437.0,most_frequent,12
0.9615,SAMME.R,5.0,0.2296002326574662,210.0,mean,12
0.972,SAMME.R,7.0,0.8910225351193851,286.0,mean,12
0.932,SAMME.R,10.0,0.013286274329806648,62.0,mean,12
0.97,SAMME,9.0,0.052765109786791026,385.0,median,12
0.9365000000000001,SAMME.R,3.0,0.16415831241623124,371.0,most_frequent,12
0.9775,SAMME,8.0,0.700505000785958,442.0,mean,12
0.978,SAMME,8.0,0.5459178571306919,481.0,most_frequent,12
0.9405,SAMME.R,10.0,0.032688480881513035,268.0,mean,12
0.951,SAMME.R,3.0,1.9924642822750007,374.0,mean,12
0.9745,SAMME,6.0,0.3761362915366917,433.0,median,12
0.616,SAMME,1.0,0.024581941481486482,366.0,median,12
0.9645,SAMME,4.0,0.04223136748488272,177.0,most_frequent,12
0.9505,SAMME,3.0,0.020238494105631107,279.0,mean,12
0.9745,SAMME,8.0,0.16521734406378405,275.0,median,12
0.9275,SAMME.R,3.0,0.085736865357412,116.0,mean,12
0.9745,SAMME,5.0,1.6023340574920235,195.0,median,12
0.251,SAMME.R,1.0,1.31352566635126,170.0,median,12
0.973,SAMME,6.0,0.10875260262684294,296.0,most_frequent,12
0.8615,SAMME.R,2.0,0.9793310842267011,192.0,most_frequent,12
0.7659999999999999,SAMME.R,1.0,0.1613501273070672,464.0,median,12
0.9740000000000001,SAMME,4.0,1.5670392430417055,446.0,mean,12
0.976,SAMME.R,7.0,0.7774958356520323,478.0,mean,12
0.961,SAMME,4.0,0.02614798664380297,410.0,median,12
0.7275,SAMME.R,1.0,0.11607424111866492,488.0,median,12
0.966,SAMME,10.0,0.1652513742937092,155.0,most_frequent,12
0.953,SAMME.R,4.0,1.9532559823423292,363.0,most_frequent,12
0.9704999999999999,SAMME.R,5.0,0.5825614773812894,306.0,most_frequent,12
0.6679999999999999,SAMME.R,1.0,0.10238629440711285,469.0,mean,12
0.8645,SAMME,1.0,0.38129279798031057,440.0,most_frequent,12
0.9495,SAMME.R,6.0,0.011641201539011497,440.0,most_frequent,12
