num__classifier__base_estimator__max_depth,num__classifier__learning_rate,num__classifier__n_estimators,cat__x0_SAMME,cat__x0_SAMME.R,cat__x1_mean,cat__x1_median,cat__x1_most_frequent,task_id,num__predictive_accuracy
-1.1999201093825878,-0.2557349012961016,-0.2961072239288962,1.0,0.0,0.0,0.0,1.0,3,0.97090112640801
0.8891392230579721,0.7215124634255621,-1.7078087226632732,1.0,0.0,0.0,0.0,1.0,3,0.9953066332916144
-0.15539044316230785,-0.7344327730054243,0.2516021007166817,0.0,1.0,0.0,1.0,0.0,3,0.9956195244055068
0.5409626676512121,1.1228725412327754,-1.5458101900216232,1.0,0.0,1.0,0.0,0.0,3,0.9953066332916144
-1.5480966647893477,-0.5674323071607223,0.7067408352813168,0.0,1.0,0.0,1.0,0.0,3,0.9505632040050064
-0.8517435539758278,-0.5043919618468724,1.161879569845952,1.0,0.0,0.0,1.0,0.0,3,0.9771589486858574
-1.1999201093825878,-0.5386876451420858,0.598741813520217,1.0,0.0,1.0,0.0,0.0,3,0.9646433041301627
1.2373157784647322,-0.7133754232628303,-1.144670966337538,0.0,1.0,0.0,0.0,1.0,3,0.9953066332916144
-1.5480966647893477,-0.7175808504610264,1.0693089797650093,0.0,1.0,0.0,0.0,1.0,3,0.9405506883604504
0.8891392230579721,-0.7410872669218768,-0.9826724336958883,0.0,1.0,0.0,1.0,0.0,3,0.9949937421777222
-0.5035669985690678,-0.10518279824544201,0.5601707343198242,0.0,1.0,0.0,1.0,0.0,3,0.9949937421777222
1.5854923338714921,-0.13602544995950908,1.339306534167759,0.0,1.0,0.0,0.0,1.0,3,0.9912390488110138
-0.5035669985690678,-0.7429773966349881,0.6990266194412383,0.0,1.0,0.0,0.0,1.0,3,0.9953066332916144
-0.8517435539758278,3.1346863216250433,0.5215996551194314,0.0,1.0,1.0,0.0,0.0,3,0.9956195244055068
-0.8517435539758278,-0.5186590564513568,-0.566104778331646,0.0,1.0,0.0,0.0,1.0,3,0.9962453066332916
-1.1999201093825878,-0.6533221754214813,-0.3423925189693676,1.0,0.0,0.0,1.0,0.0,3,0.9561952440550688
-1.5480966647893477,-0.7356789790754871,-0.06468074872653937,1.0,0.0,0.0,0.0,1.0,3,0.8851689612015019
1.5854923338714921,1.4086903149240213,1.1233084906455593,1.0,0.0,0.0,0.0,1.0,3,0.9953066332916144
0.8891392230579721,-0.1483733368803419,0.9227388788035166,0.0,1.0,0.0,1.0,0.0,3,0.993116395494368
0.8891392230579721,3.3240269998925096,1.4550197717689375,0.0,1.0,0.0,1.0,0.0,3,0.9912390488110138
0.19278611224445216,2.99264288765403,1.6710178152911372,0.0,1.0,0.0,1.0,0.0,3,0.9956195244055068
-1.1999201093825878,0.40456646422642917,-0.38096359816976044,0.0,1.0,1.0,0.0,0.0,3,0.996558197747184
0.19278611224445216,-0.460333441575917,1.6787320311312157,0.0,1.0,0.0,0.0,1.0,3,0.9937421777221528
-1.5480966647893477,-0.365878340409103,-1.3915258732200522,0.0,1.0,0.0,1.0,0.0,3,0.9471214017521902
0.8891392230579721,2.6180541343327253,0.7993114253622596,0.0,1.0,0.0,1.0,0.0,3,0.9959324155193992
0.8891392230579721,-0.5294116153236211,1.60158987273043,0.0,1.0,1.0,0.0,0.0,3,0.9912390488110138
-1.1999201093825878,-0.41832926829570505,-0.8206739010542384,0.0,1.0,0.0,0.0,1.0,3,0.994055068836045
-0.5035669985690678,-0.7077804331953341,0.9150246629634381,1.0,0.0,0.0,0.0,1.0,3,0.9508760951188988
-0.8517435539758278,0.8878969838157802,1.4473055559288588,1.0,0.0,0.0,1.0,0.0,3,0.9934292866082604
0.19278611224445216,-0.7452764925951652,1.3701633975280731,1.0,0.0,0.0,1.0,0.0,3,0.981226533166458
0.19278611224445216,-0.6845266425778145,0.6604555402408455,1.0,0.0,1.0,0.0,0.0,3,0.993116395494368
0.5409626676512121,-0.5071928701684773,1.146451138165795,1.0,0.0,1.0,0.0,0.0,3,0.9962453066332916
-1.1999201093825878,1.2476353066757162,-1.0675288079367524,1.0,0.0,1.0,0.0,0.0,3,0.9593241551939924
-1.5480966647893477,-0.4696003733349522,1.4241629084086231,1.0,0.0,0.0,1.0,0.0,3,0.8347934918648311
-0.5035669985690678,0.8861920688354461,1.3007354549673662,1.0,0.0,0.0,1.0,0.0,3,0.9968710888610764
-0.15539044316230785,-0.5592890827240135,0.7144550511213954,0.0,1.0,0.0,1.0,0.0,3,0.9946808510638298
-0.15539044316230785,-0.7342584595730678,-0.11096604376701073,0.0,1.0,1.0,0.0,0.0,3,0.9953066332916144
-1.5480966647893477,-0.7157228594520382,0.7607403461618668,0.0,1.0,0.0,0.0,1.0,3,0.940863579474343
1.5854923338714921,-0.7254620105076622,-0.8361023327343956,0.0,1.0,0.0,0.0,1.0,3,0.9946808510638298
0.5409626676512121,-0.6119414284543105,0.4830285759190386,0.0,1.0,1.0,0.0,0.0,3,0.9928035043804756
-0.5035669985690678,2.832219729470983,0.05103248887463907,0.0,1.0,0.0,0.0,1.0,3,0.9962453066332916
1.2373157784647322,2.1811042100205222,0.9613099580039094,1.0,0.0,1.0,0.0,0.0,3,0.9962453066332916
-0.5035669985690678,1.6247290087623076,-1.3066694989791878,0.0,1.0,1.0,0.0,0.0,3,0.9968710888610764
-0.8517435539758278,-0.40496446845204415,-1.607523916742252,1.0,0.0,0.0,0.0,1.0,3,0.9549436795994994
-0.15539044316230785,-0.6003271694796174,-0.6046758575320387,1.0,0.0,0.0,0.0,1.0,3,0.9899874843554444
-1.1999201093825878,-0.34352057499811206,-0.24982192888842486,1.0,0.0,0.0,1.0,0.0,3,0.969023779724656
-1.5480966647893477,0.1149261760436268,-0.5429621308114102,0.0,1.0,0.0,0.0,1.0,3,0.965894868585732
0.5409626676512121,-0.7364820213512118,-0.9518155703355741,0.0,1.0,1.0,0.0,0.0,3,0.9949937421777222
-0.15539044316230785,-0.7454258888756591,-1.445525384100602,0.0,1.0,0.0,0.0,1.0,3,0.9937421777221528
0.8891392230579721,-0.5613230960917873,0.9458815263237523,0.0,1.0,0.0,0.0,1.0,3,0.991551939924906
-1.5480966647893477,-0.4761572835883761,-0.19582241800787492,1.0,0.0,0.0,1.0,0.0,3,0.8097622027534418
0.8891392230579721,-0.5791483300158768,-0.5892474258518816,1.0,0.0,1.0,0.0,0.0,3,0.9962453066332916
-1.1999201093825878,0.8155429951227833,-0.81295968521416,1.0,0.0,0.0,1.0,0.0,3,0.9671464330413015
0.19278611224445216,-0.6635028795979804,1.3161638866475234,0.0,1.0,1.0,0.0,0.0,3,0.9953066332916144
1.5854923338714921,-0.712603137818216,0.9304530946435952,0.0,1.0,1.0,0.0,0.0,3,0.993116395494368
-1.5480966647893477,0.3231613136143524,-0.9209587069752598,0.0,1.0,1.0,0.0,0.0,3,0.9668335419274092
-1.5480966647893477,-0.5822449426857229,1.6324467360907444,0.0,1.0,0.0,1.0,0.0,3,0.9518147684605758
-1.1999201093825878,-0.46871840617626476,-1.144670966337538,1.0,0.0,1.0,0.0,0.0,3,0.9568210262828536
-0.8517435539758278,-0.6961871350170108,0.42902906503848864,1.0,0.0,0.0,1.0,0.0,3,0.9552565707133917
0.5409626676512121,0.5783126996097235,-0.581533210011803,1.0,0.0,0.0,1.0,0.0,3,0.9959324155193992
-0.5035669985690678,3.173001309690398,0.15903151063573895,0.0,1.0,0.0,1.0,0.0,3,0.9937421777221528
1.2373157784647322,-0.5738432111474792,-1.1600993980176952,1.0,0.0,0.0,0.0,1.0,3,0.996558197747184
1.5854923338714921,-0.4262984531331533,0.7607403461618668,0.0,1.0,0.0,0.0,1.0,3,0.992177722152691
1.2373157784647322,-0.5624308242882791,1.2467359440868162,0.0,1.0,0.0,0.0,1.0,3,0.989674593241552
-1.1999201093825878,-0.6338701821541249,0.30560161159723165,0.0,1.0,0.0,0.0,1.0,3,0.989674593241552
0.19278611224445216,-0.32706047251026404,-0.2883930080888177,1.0,0.0,0.0,1.0,0.0,3,0.9953066332916144
0.8891392230579721,-0.30259115095670786,0.6218844610404527,0.0,1.0,0.0,0.0,1.0,3,0.9918648310387984
-0.15539044316230785,-0.6409961713764639,1.725017326171687,0.0,1.0,0.0,0.0,1.0,3,0.994055068836045
-0.8517435539758278,0.6923510288252079,-1.4763822474609163,0.0,1.0,0.0,0.0,1.0,3,0.9943679599499374
-1.1999201093825878,2.9130796621972848,-0.08010918040669648,0.0,1.0,0.0,1.0,0.0,3,0.9934292866082604
-0.15539044316230785,-0.3038855646876679,-1.144670966337538,1.0,0.0,0.0,0.0,1.0,3,0.9924906132665832
-1.5480966647893477,-0.739772295474972,1.725017326171687,0.0,1.0,0.0,1.0,0.0,3,0.940863579474343
1.5854923338714921,0.3189922137320824,1.3238781024876018,1.0,0.0,0.0,0.0,1.0,3,0.9959324155193992
1.5854923338714921,-0.2298443777616891,-1.129242534657381,1.0,0.0,0.0,1.0,0.0,3,0.9968710888610764
-1.5480966647893477,0.07270213527612025,-0.04925231704638224,0.0,1.0,0.0,0.0,1.0,3,0.9687108886107636
1.2373157784647322,2.319088163748505,0.9304530946435952,0.0,1.0,1.0,0.0,0.0,3,0.996558197747184
-0.5035669985690678,-0.7419113923279346,1.393306045048309,0.0,1.0,0.0,1.0,0.0,3,0.9949937421777222
0.19278611224445216,0.8416514296504529,0.01246140967424626,0.0,1.0,0.0,1.0,0.0,3,0.9968710888610764
-0.8517435539758278,-0.37854731289503996,0.4984570075991957,1.0,0.0,1.0,0.0,0.0,3,0.9796620775969964
-0.5035669985690678,-0.13927644807740336,-1.3529547940196593,1.0,0.0,0.0,0.0,1.0,3,0.9890488110137672
0.5409626676512121,-0.7437393299791123,0.7684545620019454,0.0,1.0,1.0,0.0,0.0,3,0.994055068836045
1.5854923338714921,-0.21546386887062036,0.9227388788035166,1.0,0.0,1.0,0.0,0.0,3,0.9959324155193992
-1.1999201093825878,-0.42008245433773395,-0.06468074872653937,0.0,1.0,0.0,0.0,1.0,3,0.9949937421777222
1.5854923338714921,0.28197578038725557,-0.49667683577093885,1.0,0.0,0.0,0.0,1.0,3,0.9959324155193992
0.19278611224445216,2.5438073608310496,1.3084496708074447,0.0,1.0,1.0,0.0,0.0,3,0.9968710888610764
-1.5480966647893477,-0.6711907891022996,0.9535957421638308,0.0,1.0,1.0,0.0,0.0,3,0.9443053817271588
0.8891392230579721,-0.22680171114329975,0.7144550511213954,0.0,1.0,0.0,1.0,0.0,3,0.991551939924906
0.8891392230579721,-0.686393925288711,0.7530261303217882,0.0,1.0,0.0,1.0,0.0,3,0.9918648310387984
0.19278611224445216,0.2649888539280956,0.20531680567621033,0.0,1.0,0.0,0.0,1.0,3,0.9962453066332916
0.19278611224445216,-0.5533819653410832,0.845596720402731,0.0,1.0,0.0,1.0,0.0,3,0.9949937421777222
-1.1999201093825878,0.5189084574363952,-0.5043910516110174,0.0,1.0,1.0,0.0,0.0,3,0.9962453066332916
-1.1999201093825878,-0.6177278011355934,0.3673153383178601,0.0,1.0,0.0,1.0,0.0,3,0.9899874843554444
0.5409626676512121,1.2812395886263863,1.70958889449153,1.0,0.0,0.0,0.0,1.0,3,0.9959324155193992
0.19278611224445216,-0.7381026970425126,0.11274621559526757,1.0,0.0,0.0,1.0,0.0,3,0.980287859824781
-0.8517435539758278,-0.6442644539936816,-1.4532395999406806,0.0,1.0,1.0,0.0,0.0,3,0.9899874843554444
1.2373157784647322,0.579633696118154,0.8533109362428095,1.0,0.0,0.0,1.0,0.0,3,0.9956195244055068
-1.5480966647893477,1.148591119770983,-0.7975312535340028,0.0,1.0,0.0,1.0,0.0,3,0.9680851063829788
1.5854923338714921,-0.5364976486206458,1.3315923183276803,0.0,1.0,1.0,0.0,0.0,3,0.9903003754693368
1.5854923338714921,-0.7404731923183795,-1.1909562613780094,1.0,0.0,0.0,1.0,0.0,3,0.9962453066332916
-0.5035669985690678,-0.2730718306357634,-1.2835268514589522,1.0,0.0,0.0,1.0,0.0,3,0.98811013767209
-0.5035669985690678,1.8126865274542017,0.19760258983613174,1.0,0.0,0.0,0.0,1.0,3,0.996558197747184
-1.1999201093825878,-0.7035834144755326,0.6835981877610812,0.0,1.0,1.0,0.0,0.0,3,0.9796620775969964
0.8891392230579721,-0.633835218016101,-1.268098419778795,1.0,0.0,1.0,0.0,0.0,3,0.9968710888610764
-0.8517435539758278,-0.40155021513558264,0.5293138709595099,1.0,0.0,0.0,0.0,1.0,3,0.9784105131414268
0.5409626676512121,2.7090310029779565,1.7018746786514514,0.0,1.0,0.0,1.0,0.0,3,0.9968710888610764
0.5409626676512121,1.5282067903942522,1.60158987273043,1.0,0.0,0.0,1.0,0.0,3,0.9962453066332916
-0.15539044316230785,0.8159497948153362,-1.268098419778795,1.0,0.0,1.0,0.0,0.0,3,0.9962453066332916
1.2373157784647322,-0.6502348263169819,1.4318771242487016,1.0,0.0,1.0,0.0,0.0,3,0.9968710888610764
0.19278611224445216,-0.7447980955144416,-1.3606690098597378,0.0,1.0,0.0,1.0,0.0,3,0.9956195244055068
0.8891392230579721,0.16964679133364835,-0.7666743901736885,0.0,1.0,0.0,1.0,0.0,3,0.9937421777221528
0.8891392230579721,-0.5923310072798066,-1.445525384100602,0.0,1.0,0.0,0.0,1.0,3,0.993116395494368
0.19278611224445216,-0.6873529498585597,0.5061712234392742,1.0,0.0,1.0,0.0,0.0,3,0.992177722152691
0.8891392230579721,-0.7314389829993679,0.6604555402408455,0.0,1.0,0.0,0.0,1.0,3,0.9949937421777222
-0.15539044316230785,3.118737004051402,-1.1215283188173024,1.0,0.0,0.0,1.0,0.0,3,0.9946808510638298
1.2373157784647322,2.5719941337394747,-1.2603842039387165,1.0,0.0,0.0,1.0,0.0,3,0.9943679599499374
-0.15539044316230785,-0.5318465831320282,-0.9132444911351812,1.0,0.0,0.0,1.0,0.0,3,0.991551939924906
-1.1999201093825878,-0.690223654714452,-0.08010918040669648,1.0,0.0,1.0,0.0,0.0,3,0.9443053817271588
-1.1999201093825878,2.007916722562127,0.058746704714717636,1.0,0.0,0.0,1.0,0.0,3,0.983729662077597
1.2373157784647322,-0.6331422194734938,1.023023684724538,1.0,0.0,0.0,1.0,0.0,3,0.9968710888610764
0.5409626676512121,-0.6954859927380878,-0.026109669526146552,1.0,0.0,0.0,0.0,1.0,3,0.9924906132665832
-0.5035669985690678,-0.7401037759564602,1.1850222173661877,1.0,0.0,0.0,1.0,0.0,3,0.9436795994993742
-0.15539044316230785,-0.5280120826416688,1.3161638866475234,1.0,0.0,1.0,0.0,0.0,3,0.9953066332916144
-0.8517435539758278,-0.05694516131953446,-1.1600993980176952,1.0,0.0,1.0,0.0,0.0,3,0.977784730913642
1.5854923338714921,-0.5760811984345249,-1.1523851821776165,0.0,1.0,0.0,0.0,1.0,3,0.9928035043804756
0.5409626676512121,-0.6898956933834914,0.4598859283988029,1.0,0.0,0.0,1.0,0.0,3,0.993116395494368
-1.1999201093825878,1.0879430280533273,0.5755991659999813,0.0,1.0,1.0,0.0,0.0,3,0.9953066332916144
-0.5035669985690678,-0.4126479334695802,0.5678849501599027,0.0,1.0,0.0,0.0,1.0,3,0.9959324155193992
1.2373157784647322,2.2718385060967443,0.7375976986416312,0.0,1.0,0.0,0.0,1.0,3,0.9962453066332916
0.19278611224445216,-0.6837186800982861,0.08960356807503188,1.0,0.0,1.0,0.0,0.0,3,0.9909261576971214
1.2373157784647322,-0.4964082019044604,-1.322097930659345,1.0,0.0,1.0,0.0,0.0,3,0.9971839799749688
-0.8517435539758278,0.5439530275678386,1.2775928074471306,1.0,0.0,0.0,1.0,0.0,3,0.9887359198998747
-0.15539044316230785,-0.7401034883340999,-0.9441013544954955,1.0,0.0,0.0,0.0,1.0,3,0.954630788485607
-1.1999201093825878,0.8062117466726055,1.5938756568903516,1.0,0.0,1.0,0.0,0.0,3,0.9696495619524406
0.8891392230579721,-0.5370107429408009,1.516733498489566,0.0,1.0,1.0,0.0,0.0,3,0.9918648310387984
-0.8517435539758278,-0.39274512631514347,1.2081648648864234,1.0,0.0,0.0,1.0,0.0,3,0.9806007509386734
-0.5035669985690678,0.8759520477393882,1.393306045048309,1.0,0.0,0.0,1.0,0.0,3,0.9962453066332916
-1.5480966647893477,1.992151606955605,0.9535957421638308,0.0,1.0,0.0,1.0,0.0,3,0.9665206508135168
0.8891392230579721,-0.2727650620763299,-1.3066694989791878,1.0,0.0,0.0,0.0,1.0,3,0.9968710888610764
-0.15539044316230785,-0.19730845376696252,-0.23439349720826774,0.0,1.0,0.0,0.0,1.0,3,0.9943679599499374
0.19278611224445216,-0.547524507141091,0.9767383896840666,0.0,1.0,0.0,1.0,0.0,3,0.9937421777221528
0.5409626676512121,-0.7277993982514508,-0.0029670220059108653,1.0,0.0,0.0,0.0,1.0,3,0.9903003754693368
-1.5480966647893477,-0.5348297499469746,-0.7898170376939242,0.0,1.0,0.0,0.0,1.0,3,0.946808510638298
1.2373157784647322,-0.5226166119946626,1.5244477143296444,1.0,0.0,1.0,0.0,0.0,3,0.9962453066332916
0.19278611224445216,-0.7427986719072088,-1.7232371543434302,1.0,0.0,0.0,0.0,1.0,3,0.9586983729662076
-0.8517435539758278,-0.7449984950412837,-1.445525384100602,1.0,0.0,1.0,0.0,0.0,3,0.904255319148936
-0.15539044316230785,-0.7125455817586214,-0.4118204615300747,1.0,0.0,1.0,0.0,0.0,3,0.9665206508135168
0.5409626676512121,1.2982221180758502,1.3701633975280731,1.0,0.0,0.0,1.0,0.0,3,0.996558197747184
-1.1999201093825878,1.1905657378981889,-0.9363871386554169,1.0,0.0,0.0,1.0,0.0,3,0.968397997496871
1.5854923338714921,1.5134611877735888,-1.4763822474609163,1.0,0.0,0.0,0.0,1.0,3,0.9962453066332916
-0.8517435539758278,-0.5811301394446228,1.6864462469712942,1.0,0.0,1.0,0.0,0.0,3,0.9765331664580726
-1.5480966647893477,-0.6640347607347937,-1.144670966337538,0.0,1.0,0.0,0.0,1.0,3,0.940863579474343
0.5409626676512121,-0.7188011940530337,-1.2140989088982452,0.0,1.0,0.0,1.0,0.0,3,0.9949937421777222
-0.8517435539758278,-0.738779872243745,-0.8515307644145527,0.0,1.0,0.0,0.0,1.0,3,0.9740300375469336
-0.15539044316230785,-0.7215234375612282,-0.07239496456661793,1.0,0.0,0.0,0.0,1.0,3,0.969336670838548
-1.1999201093825878,-0.7284411934956029,1.1927364332062662,1.0,0.0,0.0,1.0,0.0,3,0.940863579474343
-0.5035669985690678,0.10509997583620842,-0.9903866495359669,0.0,1.0,0.0,0.0,1.0,3,0.9962453066332916
0.8891392230579721,-0.6975273384665044,-0.20353663384795348,1.0,0.0,0.0,1.0,0.0,3,0.9962453066332916
0.19278611224445216,3.0228885180436893,-1.2449557722585594,1.0,0.0,0.0,0.0,1.0,3,0.9946808510638298
-1.5480966647893477,-0.2979261433023479,-0.23439349720826774,0.0,1.0,1.0,0.0,0.0,3,0.9602628285356696
0.19278611224445216,-0.6980642429087296,0.01246140967424626,1.0,0.0,0.0,1.0,0.0,3,0.9903003754693368
1.5854923338714921,-0.7371083283516605,1.146451138165795,0.0,1.0,0.0,0.0,1.0,3,0.9934292866082604
-1.5480966647893477,-0.7280654049168894,0.24388788487660312,0.0,1.0,1.0,0.0,0.0,3,0.940863579474343
0.19278611224445216,-0.6683202811822038,0.5833133818400599,1.0,0.0,0.0,1.0,0.0,3,0.9956195244055068
-1.5480966647893477,-0.7130981021730081,-0.04925231704638224,1.0,0.0,0.0,1.0,0.0,3,0.904255319148936
0.8891392230579721,0.9644069383429581,-1.4532395999406806,1.0,0.0,1.0,0.0,0.0,3,0.996558197747184
-1.5480966647893477,0.6744459642468121,-1.2912410672990309,0.0,1.0,0.0,1.0,0.0,3,0.967459324155194
-0.15539044316230785,-0.5720118669585517,1.0384521164046951,1.0,0.0,0.0,0.0,1.0,3,0.9949937421777222
1.2373157784647322,-0.7105786914731103,-0.388677814009839,1.0,0.0,1.0,0.0,0.0,3,0.9959324155193992
1.5854923338714921,1.6193828949179718,1.1773080015261093,0.0,1.0,1.0,0.0,0.0,3,0.996558197747184
-1.5480966647893477,0.8812522378222367,-0.8978160594550241,0.0,1.0,0.0,0.0,1.0,3,0.968397997496871
1.5854923338714921,-0.7417184317913824,0.8610251520828881,0.0,1.0,0.0,0.0,1.0,3,0.9949937421777222
-1.1999201093825878,-0.649773871327504,-1.7000945068231945,1.0,0.0,1.0,0.0,0.0,3,0.904255319148936
-0.8517435539758278,2.5080250944892364,0.9073104471233595,1.0,0.0,0.0,1.0,0.0,3,0.9934292866082604
0.5409626676512121,-0.0768944569826521,-1.2372415564184809,1.0,0.0,0.0,1.0,0.0,3,0.9959324155193992
-0.15539044316230785,-0.7179821003563189,0.6295986768805313,1.0,0.0,0.0,0.0,1.0,3,0.9705882352941176
-0.15539044316230785,-0.426831146671909,0.15903151063573895,1.0,0.0,1.0,0.0,0.0,3,0.9946808510638298
-0.5035669985690678,0.04794094322373549,1.5321619301697231,0.0,1.0,0.0,1.0,0.0,3,0.9959324155193992
-0.8517435539758278,-0.23863544998337324,-1.252669988098638,0.0,1.0,0.0,1.0,0.0,3,0.9959324155193992
-1.5480966647893477,-0.7127776101486385,-1.6538092117827232,0.0,1.0,1.0,0.0,0.0,3,0.904255319148936
1.2373157784647322,-0.5807326388845423,-0.2961072239288962,0.0,1.0,0.0,0.0,1.0,3,0.992177722152691
1.5854923338714921,-0.7310331073356511,-0.33467830312928903,1.0,0.0,0.0,0.0,1.0,3,0.996558197747184
-1.1999201093825878,0.7832189288420269,-0.1803939863277178,0.0,1.0,0.0,1.0,0.0,3,0.9953066332916144
1.2373157784647322,-0.31030788864515507,-0.265250360568582,0.0,1.0,0.0,0.0,1.0,3,0.9918648310387984
1.2373157784647322,-0.706815846653616,1.200450649046345,0.0,1.0,0.0,0.0,1.0,3,0.9924906132665832
0.19278611224445216,-0.7405068988102006,0.7684545620019454,0.0,1.0,1.0,0.0,0.0,3,0.9946808510638298
-0.5035669985690678,-0.5317601871697056,-0.22667928136818918,1.0,0.0,1.0,0.0,0.0,3,0.9865456821026284
-1.1999201093825878,2.717950589326321,0.18988837399605318,0.0,1.0,1.0,0.0,0.0,3,0.9949937421777222
-0.8517435539758278,-0.49253315213314747,-1.2989552831391094,1.0,0.0,0.0,1.0,0.0,3,0.9612015018773468
-0.5035669985690678,-0.30453423625712606,-1.1215283188173024,1.0,0.0,0.0,1.0,0.0,3,0.9877972465581978
-0.8517435539758278,-0.6375145820771824,-0.1186802596070893,1.0,0.0,1.0,0.0,0.0,3,0.9646433041301627
